Airline,Source,Destination,Duration,Total_Stops,Additional_Info,Price,Journey_Day,Journey_Month,Dep_Hour,Dep_Min,Arrival_Hour,Arrival_Min
4,2,1,365,0,5,12583.0,6,3,22,20,4,25
10,0,5,160,4,8,7923.0,9,3,16,10,18,50
2,2,1,350,0,8,7378.0,3,3,7,0,12,50
10,0,2,165,4,8,4878.0,3,6,19,30,22,15
4,3,0,1640,0,5,10844.0,18,5,16,30,19,50
4,0,2,180,4,8,7229.0,3,4,8,20,11,20
8,2,1,315,0,8,6297.0,21,5,6,5,11,20
4,3,0,960,0,5,8529.0,12,6,20,0,12,0
6,2,1,420,0,8,13727.0,18,5,14,0,21,0
8,3,0,520,0,8,6643.0,24,5,8,35,17,15
6,2,1,540,0,8,10197.0,9,5,10,0,19,0
8,3,0,140,4,8,4911.0,21,4,22,20,0,40
3,1,4,140,4,8,6482.0,6,3,5,15,7,35
4,0,5,380,0,8,26890.0,1,3,8,55,15,15
3,3,0,265,0,8,3717.0,18,5,19,20,23,45
3,1,4,140,4,8,3597.0,1,6,13,15,15,35
1,0,5,665,1,8,10846.0,18,3,11,5,22,10
1,0,5,1015,0,8,14069.0,1,3,5,50,22,45
4,2,1,825,0,5,5177.0,1,4,22,50,12,35
1,2,1,1545,1,8,14641.0,6,3,5,55,7,40
3,2,1,835,0,8,6442.0,6,6,8,35,22,30
1,2,1,315,0,8,5704.0,21,3,17,45,23,0
4,3,0,1155,0,5,9663.0,6,5,14,5,9,20
4,2,1,450,0,8,14714.0,6,6,20,55,4,25
4,2,1,540,0,5,5406.0,1,4,10,0,19,0
10,3,0,1440,0,8,8610.0,15,5,20,20,20,20
4,2,1,1090,1,8,14237.0,12,6,18,25,12,35
3,0,2,175,4,8,4823.0,9,6,7,10,10,5
3,4,3,90,4,8,2227.0,27,3,20,5,21,35
4,2,1,1280,0,5,12373.0,18,5,7,5,4,25
1,2,1,375,0,8,8372.0,6,6,13,0,19,15
4,2,1,870,0,8,17024.0,3,3,13,55,4,25
1,4,3,80,4,8,3100.0,27,5,21,5,22,25
4,2,1,775,0,5,14053.0,9,3,6,50,19,45
3,1,4,145,4,8,3540.0,9,5,5,15,7,40
10,3,0,1350,0,8,9345.0,21,5,20,20,18,50
4,2,1,1375,1,5,10368.0,1,6,5,30,4,25
4,0,5,325,0,8,26890.0,1,3,7,0,12,25
8,4,3,85,4,8,5755.0,9,3,8,50,10,15
4,0,5,435,0,5,7832.0,21,3,8,55,16,10
4,3,0,740,0,8,14388.0,6,5,8,25,20,45
1,2,1,1210,1,8,8839.0,27,6,13,15,9,25
1,2,1,1275,1,8,22096.0,3,3,22,0,19,15
10,1,4,135,4,8,3687.0,27,5,7,5,9,20
6,2,1,630,0,8,9627.0,15,5,8,30,19,0
6,2,1,845,0,8,13542.0,21,3,11,30,1,35
3,0,2,170,4,8,4423.0,27,4,4,0,6,50
3,2,1,985,1,8,8899.0,3,3,4,55,21,20
8,2,1,315,0,8,5583.0,21,4,6,5,11,20
0,2,1,830,0,8,6752.0,27,5,16,45,6,35
8,1,4,135,4,7,3543.0,21,5,8,20,10,35
4,0,5,435,0,5,7832.0,21,3,8,0,15,15
1,3,0,1625,1,8,10991.0,1,5,5,50,8,55
4,2,1,1655,0,5,12898.0,27,5,9,0,12,35
4,2,1,300,0,5,12898.0,27,5,14,0,19,0
2,0,2,170,4,8,3398.0,24,5,11,40,14,30
1,2,1,170,4,8,5201.0,24,4,5,10,8,0
1,3,0,920,1,8,13873.0,6,5,10,0,1,20
1,2,1,320,0,8,7384.0,15,6,17,40,23,0
4,2,1,610,0,5,10262.0,6,6,18,15,4,25
4,3,0,1655,0,5,10031.0,24,3,8,25,12,0
4,3,0,575,0,5,12384.0,6,5,9,35,19,10
4,3,0,1690,0,5,7757.0,9,5,14,5,18,15
4,0,5,840,0,8,17261.0,6,3,21,25,11,25
8,1,4,155,4,8,7298.0,1,3,9,30,12,5
4,0,2,175,4,8,7229.0,6,4,15,15,18,10
3,3,0,155,4,8,4174.0,1,4,4,40,7,15
3,3,0,280,0,8,5699.0,18,5,17,35,22,15
1,3,0,150,4,8,4880.0,24,4,14,15,16,45
1,2,1,675,0,8,15284.0,6,3,8,0,19,15
4,3,0,475,0,8,13759.0,24,3,8,25,16,20
10,3,0,530,0,8,16092.0,24,3,9,55,18,45
3,4,3,85,4,8,4392.0,9,3,6,20,7,45
4,2,1,940,0,5,10262.0,24,6,20,55,12,35
8,3,0,155,4,7,3841.0,12,6,6,55,9,30
2,0,2,175,4,8,5048.0,1,6,7,45,10,40
1,3,0,805,0,8,11096.0,21,5,7,0,20,25
3,2,1,275,0,8,5073.0,24,4,7,35,12,10
4,2,1,1110,0,8,19828.0,3,3,9,55,4,25
10,1,4,135,4,8,3739.0,21,3,7,5,9,20
1,2,1,2295,1,8,10598.0,9,3,5,0,19,15
4,0,2,185,4,5,7229.0,15,6,18,55,22,0
10,3,0,1550,0,8,8610.0,1,4,17,0,18,50
10,2,1,190,4,8,6216.0,9,5,14,40,17,50
1,0,2,170,4,8,6961.0,9,6,13,20,16,10
4,3,0,690,0,5,10703.0,6,5,9,35,21,5
4,3,0,395,0,8,14151.0,15,5,17,0,23,35
4,3,0,1655,0,5,8586.0,9,5,6,30,10,5
3,3,0,155,4,8,4488.0,12,4,20,20,22,55
6,2,1,450,0,8,7408.0,15,6,18,0,1,30
4,2,1,195,4,5,5443.0,18,4,11,0,14,15
4,3,0,575,0,5,10539.0,12,6,9,35,19,10
6,2,1,750,0,8,7723.0,1,6,13,0,1,30
6,2,1,680,0,8,15411.0,6,3,7,30,18,50
4,0,2,180,4,8,7229.0,21,5,7,10,10,10
3,3,0,155,4,8,4804.0,21,6,20,20,22,55
4,4,3,90,4,5,4050.0,3,3,2,55,4,25
4,3,0,1570,0,8,14151.0,18,5,17,0,19,10
8,2,1,295,0,8,4957.0,6,4,17,55,22,50
1,0,5,165,4,8,7591.0,3,3,21,10,23,55
4,3,0,520,0,5,11134.0,24,3,13,55,22,35
3,2,1,425,0,8,6600.0,27,5,5,5,12,10
1,0,5,165,4,8,4966.0,9,3,21,10,23,55
1,2,1,1490,1,8,15481.0,1,6,6,50,7,40
8,3,0,140,4,8,5515.0,1,3,22,20,0,40
4,2,1,660,0,8,14714.0,15,6,8,0,19,0
2,2,1,540,0,8,4959.0,15,6,10,35,19,35
4,0,2,175,4,8,7229.0,21,4,11,10,14,5
1,2,1,185,4,8,6094.0,15,5,18,5,21,10
0,3,0,155,4,8,4409.0,24,4,10,20,12,55
6,2,1,780,0,8,9794.0,18,5,6,0,19,0
4,4,3,85,4,8,5678.0,3,4,2,55,4,20
3,2,1,455,0,8,6442.0,15,6,8,35,16,10
10,0,2,160,4,8,4878.0,18,5,7,0,9,40
4,3,0,775,0,5,12446.0,24,3,21,10,10,5
4,2,1,1760,1,8,16704.0,9,5,23,5,4,25
4,0,5,300,0,5,9134.0,15,3,5,45,10,45
4,3,0,520,0,5,8586.0,15,5,20,0,4,40
4,0,2,180,4,5,7229.0,1,6,7,10,10,10
4,0,2,180,4,5,6144.0,21,4,7,10,10,10
1,0,2,165,4,8,6961.0,18,5,10,0,12,45
4,3,0,730,0,5,10844.0,9,5,16,30,4,40
3,1,4,140,4,8,3597.0,21,5,19,35,21,55
8,0,5,475,0,8,7139.0,21,3,10,20,18,15
1,4,3,1775,1,8,25139.0,6,3,9,40,15,15
4,2,1,1615,1,5,10368.0,1,6,9,40,12,35
1,2,1,765,0,8,5117.0,6,4,20,40,9,25
6,2,1,455,0,8,9211.0,18,5,11,40,19,15
8,3,0,150,4,8,4174.0,15,4,17,10,19,40
6,2,1,705,0,8,10786.0,27,5,7,30,19,15
4,0,5,1420,0,5,9134.0,15,3,8,0,7,40
4,2,1,830,1,8,13376.0,1,6,14,35,4,25
1,0,5,770,0,8,6955.0,21,3,22,0,10,50
4,3,0,590,0,5,10844.0,9,5,8,25,18,15
0,3,0,150,4,8,3807.0,1,4,19,55,22,25
4,3,0,1315,0,5,9663.0,1,5,14,5,12,0
4,2,1,1570,0,5,12373.0,9,5,2,15,4,25
8,0,2,175,4,8,4991.0,1,5,21,10,0,5
1,2,1,1215,0,8,6745.0,21,3,23,0,19,15
4,2,1,1210,0,5,10262.0,15,6,22,50,19,0
4,2,1,655,0,5,6540.0,27,3,17,30,4,25
8,3,0,150,4,8,3873.0,6,4,17,10,19,40
4,2,1,1270,0,8,15554.0,9,5,21,50,19,0
3,3,0,155,4,8,4804.0,27,5,20,20,22,55
4,2,1,1240,0,5,7438.0,27,3,23,5,19,45
0,0,2,170,4,8,6181.0,3,5,4,55,7,45
6,2,1,390,0,8,9424.0,1,5,19,0,1,30
1,0,5,1800,1,8,12725.0,12,3,17,25,23,25
1,0,5,790,0,8,6046.0,15,3,8,15,21,25
8,0,2,175,4,8,3971.0,15,6,21,10,0,5
4,3,0,1080,0,8,12692.0,6,6,20,25,14,25
3,2,1,480,0,8,7451.0,6,3,14,20,22,20
4,0,5,525,0,8,13817.0,12,3,22,55,7,40
4,3,0,750,0,5,10703.0,6,5,9,35,22,5
4,0,5,800,0,8,13817.0,12,3,21,25,10,45
4,0,5,370,0,8,27210.0,15,3,22,55,5,5
4,3,0,450,0,8,13941.0,18,5,21,10,4,40
1,0,5,1155,0,8,10246.0,1,3,17,0,12,15
3,3,0,155,4,8,4804.0,6,5,17,15,19,50
0,3,0,720,0,8,6810.0,6,6,22,40,10,40
4,0,2,180,4,5,5198.0,1,5,8,20,11,20
10,0,2,170,4,8,5613.0,3,5,21,0,23,50
3,4,3,85,4,8,4784.0,3,3,21,20,22,45
4,2,1,1385,0,5,5406.0,21,3,19,45,18,50
1,0,2,170,4,8,5228.0,27,4,13,20,16,10
4,2,1,1325,0,5,12898.0,27,5,20,55,19,0
1,1,4,135,4,8,4667.0,15,6,11,40,13,55
4,3,0,345,0,8,14781.0,21,5,14,5,19,50
10,0,2,170,4,8,5403.0,21,4,9,45,12,35
4,3,0,570,0,5,9899.0,12,6,14,5,23,35
4,2,1,535,1,5,13029.0,21,5,19,30,4,25
10,3,0,1065,0,8,9187.0,18,5,17,0,10,45
3,0,2,170,4,8,4823.0,24,5,20,0,22,50
1,2,1,1305,1,8,8665.0,27,3,21,30,19,15
3,2,1,755,0,8,14871.0,6,3,8,25,21,0
3,4,3,90,4,8,4049.0,21,6,6,25,7,55
1,1,4,135,4,8,4667.0,12,6,11,40,13,55
3,3,0,235,0,8,4226.0,9,4,19,55,23,50
1,0,5,165,4,8,7591.0,3,3,6,10,8,55
4,0,5,450,0,8,19225.0,6,3,5,45,13,15
4,2,1,1040,0,5,12898.0,27,5,19,15,12,35
3,4,3,90,4,8,2754.0,9,6,12,0,13,30
8,4,3,90,4,7,1965.0,3,5,13,15,14,45
1,3,0,1830,1,8,12835.0,24,3,16,45,23,15
5,0,5,300,0,8,52229.0,1,3,5,45,10,45
6,2,1,675,0,8,14533.0,15,5,8,0,19,15
10,0,2,170,4,8,4668.0,24,6,9,45,12,35
4,2,1,1145,0,8,11822.0,9,4,17,30,12,35
4,2,1,395,0,5,6017.0,27,3,21,50,4,25
4,2,1,450,0,8,14714.0,9,6,11,30,19,0
8,1,4,135,4,8,3597.0,9,6,8,20,10,35
0,0,2,165,4,8,3383.0,24,4,11,10,13,55
1,3,0,765,1,8,11642.0,18,5,16,50,5,35
10,0,2,170,4,8,5403.0,27,4,21,0,23,50
1,2,1,1595,1,8,14221.0,3,3,16,40,19,15
4,3,0,775,0,5,8586.0,18,5,21,10,10,5
3,4,3,90,4,8,4049.0,12,6,9,10,10,40
4,2,1,520,0,5,10262.0,3,6,19,45,4,25
6,2,1,840,0,8,7888.0,21,5,7,0,21,0
1,2,1,1410,1,8,8236.0,21,3,19,45,19,15
1,2,1,1795,1,8,12961.0,6,6,13,20,19,15
4,3,0,1330,0,5,8586.0,9,5,6,30,4,40
3,3,0,290,0,8,5279.0,18,5,8,10,13,0
2,0,2,165,4,8,3419.0,18,6,20,55,23,40
4,2,1,810,1,8,13292.0,15,6,5,30,19,0
4,3,0,800,0,8,13067.0,15,5,20,25,9,45
3,1,4,140,4,8,3597.0,3,5,13,15,15,35
4,2,1,715,0,8,15554.0,18,5,7,5,19,0
3,2,1,310,0,8,6027.0,15,5,17,5,22,15
4,3,0,705,0,8,14781.0,9,5,6,30,18,15
4,2,1,830,1,8,13376.0,1,6,14,35,4,25
3,0,2,180,4,8,3943.0,27,5,21,15,0,15
2,2,1,370,0,8,5842.0,12,6,7,25,13,35
3,1,4,140,4,8,4326.0,15,3,5,15,7,35
6,2,1,645,0,8,8937.0,1,6,8,30,19,15
1,1,4,135,4,8,3670.0,21,3,11,40,13,55
3,0,2,175,4,8,4823.0,18,6,18,25,21,20
4,4,3,90,4,5,2071.0,3,4,19,35,21,5
6,2,1,455,0,5,6093.0,27,6,14,55,22,30
10,3,0,1595,0,8,11682.0,24,3,20,20,22,55
3,0,5,285,0,8,7774.0,3,3,5,25,10,10
4,3,0,1285,0,8,13067.0,12,5,17,0,14,25
3,2,1,515,0,8,7514.0,27,5,7,35,16,10
6,2,1,510,0,8,6838.0,9,4,17,0,1,30
3,1,4,135,4,8,3858.0,18,3,13,20,15,35
6,2,1,760,0,8,6795.0,15,6,12,50,1,30
4,2,1,505,1,8,16263.0,27,5,20,0,4,25
1,3,0,1540,0,8,8576.0,9,5,16,50,18,30
1,0,2,165,4,8,5228.0,6,5,10,0,12,45
4,2,1,1760,1,8,16704.0,1,5,23,5,4,25
3,3,0,160,4,8,8872.0,24,3,20,25,23,5
2,0,2,170,4,8,3898.0,3,5,11,40,14,30
8,1,4,140,4,7,3332.0,21,3,17,45,20,5
4,3,0,435,0,5,5608.0,21,5,10,20,17,35
4,3,0,1215,0,8,13941.0,9,5,8,25,4,40
6,2,1,705,0,8,9100.0,21,3,7,30,19,15
10,0,2,155,4,8,4878.0,15,6,17,0,19,35
3,2,1,810,0,8,6416.0,1,6,7,30,21,0
8,4,3,90,4,8,2017.0,12,5,5,45,7,15
4,2,1,1475,1,8,10976.0,27,3,19,10,19,45
4,3,0,1235,0,5,10031.0,24,3,19,45,16,20
3,3,0,170,4,8,4462.0,18,3,5,30,8,20
3,2,1,275,0,8,5073.0,1,4,7,35,12,10
3,1,4,140,4,8,4326.0,27,3,5,15,7,35
7,2,1,705,0,8,10161.0,21,3,7,30,19,15
3,4,3,90,4,8,3175.0,12,6,16,55,18,25
10,3,0,770,0,8,12312.0,24,3,20,20,9,10
4,2,1,1470,1,8,12604.0,21,3,18,20,18,50
6,2,1,690,0,8,10877.0,15,6,7,30,19,0
3,3,0,240,0,8,4226.0,18,5,6,20,10,20
4,2,1,660,0,5,5406.0,6,4,8,0,19,0
3,2,1,325,0,8,8618.0,15,5,2,0,7,25
3,3,0,155,4,8,4174.0,18,4,17,15,19,50
2,2,1,310,0,8,10651.0,1,6,14,25,19,35
4,2,1,610,0,5,5963.0,21,3,18,15,4,25
4,2,1,1615,1,5,10368.0,12,6,9,40,12,35
3,4,3,435,0,8,7681.0,6,3,15,45,23,0
6,2,1,490,0,8,7485.0,21,5,12,50,21,0
4,0,2,175,4,5,4544.0,3,4,15,15,18,10
8,3,0,315,0,8,4649.0,15,4,15,5,20,20
10,1,4,140,4,8,11982.0,12,5,17,45,20,5
4,4,3,85,4,5,4995.0,24,6,7,5,8,30
3,3,0,290,0,8,5069.0,9,5,8,10,13,0
8,3,0,140,4,8,3873.0,1,6,22,20,0,40
8,3,0,140,4,8,3873.0,27,4,22,20,0,40
1,2,1,795,0,8,8907.0,27,5,9,45,23,0
4,3,0,1150,0,5,10844.0,9,6,21,10,16,20
4,3,0,1360,0,5,10844.0,15,5,21,10,19,50
4,3,0,890,0,5,9663.0,6,5,21,10,12,0
4,2,1,910,1,8,13292.0,1,6,21,25,12,35
4,2,1,425,1,8,14441.0,12,6,5,30,12,35
4,4,3,85,4,5,4050.0,9,6,2,55,4,20
3,0,5,175,4,8,6144.0,9,3,21,20,0,15
3,2,1,480,0,8,14871.0,6,3,7,30,15,30
0,0,2,165,4,8,4483.0,18,4,11,10,13,55
3,2,1,895,0,8,6979.0,15,5,10,35,1,30
4,4,3,90,4,8,8040.0,27,6,10,20,11,50
3,2,1,975,0,8,7048.0,1,6,9,15,1,30
8,0,2,170,4,7,3573.0,27,6,9,30,12,20
3,2,1,300,0,8,5054.0,27,5,16,0,21,0
1,2,1,1335,0,8,8582.0,1,6,21,0,19,15
0,2,1,330,0,8,8759.0,9,6,7,55,13,25
3,2,1,515,0,8,6442.0,27,4,7,35,16,10
1,2,1,925,0,8,8879.0,18,5,3,50,19,15
4,3,0,1260,0,5,10031.0,24,3,21,10,18,10
4,2,1,810,1,5,10368.0,3,6,5,30,19,0
3,0,2,170,4,8,3943.0,24,6,13,0,15,50
3,2,1,405,0,8,14871.0,3,3,4,45,11,30
4,4,3,90,4,5,4995.0,18,6,8,45,10,15
6,2,1,520,0,5,10791.0,24,6,10,20,19,0
8,4,3,90,4,8,2753.0,3,6,5,45,7,15
3,0,2,170,4,8,4423.0,9,4,10,10,13,0
0,3,0,155,4,8,4409.0,27,5,10,20,12,55
1,3,0,965,0,8,6117.0,9,5,19,0,11,5
4,2,1,1430,1,8,15129.0,21,5,19,10,19,0
10,3,0,1625,0,8,9345.0,6,6,20,20,23,25
10,3,0,975,0,8,8085.0,9,5,7,10,23,25
4,2,1,925,0,8,15554.0,6,5,13,0,4,25
8,0,2,170,4,7,3573.0,21,5,9,30,12,20
6,2,1,515,0,8,17073.0,3,3,17,0,1,35
6,2,1,830,0,8,6795.0,9,6,11,40,1,30
10,0,5,160,4,8,5403.0,21,3,7,0,9,40
3,1,4,145,4,8,3540.0,15,5,5,15,7,40
10,2,1,190,4,8,6216.0,24,4,14,40,17,50
4,0,2,175,4,5,3359.0,21,5,15,50,18,45
4,3,0,1720,0,5,10844.0,24,5,18,55,23,35
1,0,2,170,4,8,6961.0,15,6,13,20,16,10
0,3,0,155,4,8,4107.0,3,4,10,20,12,55
6,2,1,580,0,8,13069.0,21,3,9,10,18,50
4,2,1,1000,1,8,13357.0,24,6,11,45,4,25
3,2,1,380,0,8,6938.0,1,6,16,10,22,30
4,2,1,1620,1,8,13292.0,27,6,9,35,12,35
1,0,5,875,1,1,26743.0,1,3,8,50,23,25
6,2,1,730,0,8,13568.0,21,3,6,40,18,50
6,2,1,455,0,8,15353.0,6,3,11,40,19,15
3,1,4,140,4,8,3597.0,15,5,14,45,17,5
4,3,0,1150,0,5,10031.0,24,3,21,10,16,20
1,3,0,1200,1,8,14687.0,9,5,9,25,5,25
4,0,2,180,4,5,7229.0,6,6,19,50,22,50
2,2,1,310,0,8,10188.0,9,5,14,25,19,35
10,0,5,160,4,8,7398.0,9,3,7,0,9,40
4,2,1,1775,1,8,16704.0,18,5,13,25,19,0
3,0,5,295,0,6,8153.0,1,3,16,55,21,50
4,0,2,180,4,8,7229.0,9,4,7,10,10,10
6,2,1,750,0,5,6943.0,27,5,13,0,1,30
6,2,1,755,0,8,8937.0,1,6,6,40,19,15
1,2,1,1580,1,8,9400.0,3,3,7,5,9,25
10,3,0,795,0,8,13152.0,24,3,7,10,20,25
3,0,2,170,4,8,3419.0,1,6,22,10,1,0
10,3,0,765,0,8,7927.0,12,6,20,20,9,5
1,0,5,980,1,8,9796.0,15,3,5,50,22,10
10,0,5,160,4,8,8028.0,3,3,11,30,14,10
6,2,1,495,1,8,10759.0,6,3,13,5,21,20
6,2,1,720,0,8,10197.0,21,5,7,0,19,0
1,0,2,170,4,8,5228.0,1,6,21,5,23,55
6,2,1,660,0,5,9275.0,18,5,10,0,21,0
3,1,4,140,4,8,5277.0,3,3,22,5,0,25
4,2,1,830,1,5,13848.0,18,5,14,35,4,25
3,2,1,490,0,8,6412.0,15,5,14,20,22,30
4,3,0,730,0,8,13941.0,18,5,16,30,4,40
10,0,2,160,4,8,4668.0,6,5,7,0,9,40
3,0,2,165,4,8,3419.0,18,6,1,30,4,15
3,0,2,170,4,8,3943.0,6,4,22,10,1,0
1,3,0,1440,0,8,6528.0,24,5,14,35,14,35
4,0,2,180,4,8,7229.0,21,5,17,45,20,45
6,2,1,755,0,8,13542.0,21,3,13,0,1,35
4,3,0,1550,0,5,8529.0,12,6,18,55,20,45
4,0,2,175,4,8,8016.0,21,6,15,15,18,10
4,2,1,1025,1,5,13029.0,9,5,19,30,12,35
4,2,1,1760,1,8,15129.0,9,5,23,5,4,25
4,2,1,535,1,5,10368.0,9,6,19,30,4,25
1,2,1,185,4,8,8666.0,3,3,18,5,21,10
4,2,1,540,0,8,15554.0,18,5,10,0,19,0
4,0,5,625,0,8,26890.0,1,3,5,45,16,10
4,3,0,1005,0,8,13067.0,21,5,17,0,9,45
4,0,2,165,4,5,4544.0,1,4,6,0,8,45
10,3,0,1580,0,8,8452.0,21,5,20,20,22,40
6,2,1,795,0,5,7268.0,27,6,6,0,19,15
6,2,1,630,0,8,9627.0,9,5,8,30,19,0
6,2,1,455,0,8,9103.0,9,5,11,25,19,0
6,2,1,660,0,8,11142.0,9,4,8,0,19,0
3,3,0,170,4,8,4148.0,9,3,5,30,8,20
4,3,0,1545,0,5,10844.0,18,5,16,30,18,15
6,2,1,385,0,8,9646.0,6,6,9,45,16,10
3,4,3,85,4,8,12475.0,1,3,12,0,13,25
4,2,1,1210,0,8,15554.0,18,5,22,50,19,0
4,2,1,715,0,5,10262.0,27,6,7,5,19,0
1,0,2,170,4,8,6961.0,12,6,13,20,16,10
4,2,1,300,0,5,10262.0,15,6,14,0,19,0
4,2,1,1620,0,5,10262.0,27,6,16,0,19,0
3,0,2,170,4,8,3943.0,9,5,23,30,2,20
1,4,3,75,4,8,3625.0,24,5,19,30,20,45
6,2,1,615,0,8,13378.0,21,3,9,0,19,15
4,2,1,1490,1,8,13882.0,15,6,11,45,12,35
3,0,2,170,4,8,3943.0,18,6,5,30,8,20
1,3,0,1200,1,8,14687.0,15,5,9,25,5,25
0,2,1,330,0,8,6451.0,27,5,7,55,13,25
10,0,2,165,4,8,4878.0,9,6,19,30,22,15
3,2,1,415,0,8,8542.0,9,5,18,35,1,30
3,3,0,165,4,8,4804.0,24,5,9,35,12,20
3,3,0,315,0,8,6711.0,6,6,21,0,2,15
6,2,1,375,0,8,16108.0,15,6,13,0,19,15
3,0,2,170,4,8,3943.0,6,6,0,25,3,15
1,3,0,1165,1,8,15422.0,24,5,10,0,5,25
3,0,5,175,4,8,5694.0,24,3,21,20,0,15
4,3,0,685,0,8,12681.0,1,4,8,25,19,50
4,3,0,845,0,5,8586.0,1,5,20,0,10,5
3,0,5,165,4,8,6144.0,3,3,0,40,3,25
3,2,1,195,4,8,6015.0,27,4,5,35,8,50
6,2,1,860,0,8,7155.0,27,6,4,55,19,15
4,3,0,750,0,8,12692.0,12,6,9,35,22,5
1,2,1,320,0,8,8277.0,18,5,17,40,23,0
1,2,1,1580,1,8,9347.0,9,5,7,5,9,25
1,2,1,185,4,8,4939.0,15,3,18,5,21,10
4,4,3,90,4,8,5678.0,12,3,19,40,21,10
4,3,0,425,0,5,10844.0,6,6,16,30,23,35
4,0,5,370,0,5,7280.0,21,3,9,45,15,55
6,2,1,480,0,8,7618.0,21,3,13,0,21,0
6,2,1,725,0,8,15147.0,6,3,8,55,21,0
4,3,0,775,0,8,13941.0,18,5,21,10,10,5
4,3,0,575,0,8,11467.0,1,4,9,35,19,10
6,2,1,910,0,8,6270.0,27,6,10,20,1,30
6,2,1,700,0,8,17057.0,3,3,13,55,1,35
4,0,2,175,4,8,8016.0,3,6,15,15,18,10
8,2,1,270,0,7,4760.0,27,6,8,45,13,15
8,3,0,160,4,7,3815.0,21,3,6,55,9,35
8,3,0,150,4,8,4174.0,1,5,17,10,19,40
4,3,0,1450,0,8,12692.0,6,6,9,35,9,45
1,3,0,1700,1,8,15532.0,15,5,9,25,13,45
4,4,3,85,4,5,4995.0,6,6,7,5,8,30
4,2,1,610,0,5,12898.0,27,5,18,15,4,25
6,2,1,690,0,8,9794.0,9,5,7,30,19,0
1,0,2,170,4,8,5228.0,15,5,13,20,16,10
4,2,1,825,0,5,10262.0,27,6,22,50,12,35
6,2,1,385,0,8,9646.0,24,6,9,45,16,10
4,3,0,775,0,8,15149.0,15,5,21,10,10,5
3,3,0,265,0,8,4205.0,9,6,19,20,23,45
6,2,1,810,0,8,15147.0,6,3,7,30,21,0
4,0,5,1445,0,5,13712.0,6,3,8,55,9,0
1,2,1,965,0,8,12415.0,9,3,17,20,9,25
0,3,0,500,1,8,5192.0,15,5,15,10,23,30
0,3,0,220,0,8,5162.0,15,5,6,50,10,30
3,2,1,570,0,8,9027.0,3,3,6,40,16,10
4,3,0,1695,0,5,11134.0,24,3,13,55,18,10
4,3,0,800,0,5,10844.0,24,5,20,0,9,20
10,3,0,1070,0,8,12890.0,24,3,17,0,10,50
4,3,0,1220,0,8,14571.0,9,6,20,0,16,20
4,3,0,1685,0,8,12121.0,12,5,17,0,21,5
4,2,1,925,0,5,12373.0,9,5,13,0,4,25
1,0,5,725,0,8,10972.0,9,3,11,50,23,55
4,2,1,620,0,5,10262.0,1,6,2,15,12,35
4,2,1,745,0,5,12898.0,27,5,16,0,4,25
3,2,1,455,0,8,6442.0,18,5,8,35,16,10
10,0,2,170,4,8,5403.0,3,4,9,45,12,35
3,2,1,275,0,8,5703.0,21,4,7,35,12,10
6,2,1,675,0,5,9871.0,9,5,8,0,19,15
3,3,0,155,4,8,4174.0,15,4,15,30,18,5
1,2,1,1560,1,8,11972.0,21,5,17,15,19,15
8,3,0,145,4,8,4174.0,18,4,9,0,11,25
3,3,0,155,4,8,4804.0,21,5,17,15,19,50
4,3,0,855,0,8,12681.0,1,4,6,30,20,45
0,3,0,155,4,8,4508.0,6,6,10,20,12,55
4,2,1,1325,0,5,10262.0,3,6,20,55,19,0
6,2,1,395,0,8,16775.0,3,3,19,0,1,35
6,2,1,510,0,8,7198.0,12,6,17,0,1,30
4,2,1,1125,1,8,13014.0,15,6,9,40,4,25
1,3,0,2115,2,8,10991.0,12,5,12,0,23,15
10,1,4,135,4,8,3687.0,21,6,7,5,9,20
0,3,0,150,4,8,5530.0,12,5,19,55,22,25
8,3,0,140,4,7,3815.0,27,3,22,20,0,40
1,3,0,150,4,8,6535.0,1,3,14,15,16,45
4,2,1,455,0,8,17234.0,3,3,20,50,4,25
4,2,1,2135,1,8,19907.0,6,3,16,50,4,25
1,2,1,1590,0,8,5022.0,27,3,20,30,23,0
6,2,1,690,0,8,6305.0,27,3,4,0,15,30
4,2,1,1600,1,5,8728.0,21,3,16,10,18,50
3,0,2,180,4,8,3943.0,1,6,21,15,0,15
3,4,3,90,4,8,3175.0,18,3,16,55,18,25
4,0,5,175,4,8,7229.0,24,3,11,10,14,5
6,2,1,855,1,8,8620.0,9,3,7,5,21,20
1,0,5,1015,0,8,10657.0,9,3,5,50,22,45
4,0,5,740,0,5,7832.0,21,3,8,0,20,20
4,2,1,1775,1,5,11150.0,27,6,13,25,19,0
4,0,5,1220,0,8,25735.0,1,3,22,50,19,10
4,2,1,505,1,8,16263.0,9,5,20,0,4,25
6,2,1,830,0,5,5797.0,24,6,11,40,1,30
4,2,1,600,1,8,14237.0,6,6,18,25,4,25
4,2,1,1165,0,5,10262.0,9,6,9,0,4,25
4,2,1,1680,0,5,10262.0,9,6,15,0,19,0
3,0,2,170,4,8,3943.0,12,5,4,0,6,50
4,2,1,1040,0,5,12898.0,21,5,19,15,12,35
3,0,2,165,4,8,3419.0,15,5,1,30,4,15
3,0,5,175,4,8,8033.0,15,3,21,20,0,15
4,0,5,805,0,8,27992.0,1,3,5,45,19,10
4,3,0,775,0,8,13941.0,12,5,21,10,10,5
4,3,0,585,0,8,14388.0,21,5,18,55,4,40
